task_id,trial_id,input,target
95,16,"[0.4016300141811371, -2.151641845703125, 2.310903549194336, 1.4750630855560303]",1.0
95,17,"[1.9857895374298096, 1.2040759325027466, -0.6842764616012573, -1.6386265754699707]",0.0
95,18,"[0.7108120918273926, 0.057693809270858765, 1.0681312084197998, 0.8227744102478027]",1.0
95,19,"[2.100623369216919, -0.6890612840652466, 0.08439862728118896, -1.5940542221069336]",0.0
96,0,"[0.9714913368225098, -0.5621914267539978, 0.2828531265258789, -0.15727843344211578]",1.0
96,1,"[-0.9480388164520264, -1.6029586791992188, -3.7309987545013428, 1.7838776111602783]",0.0
96,2,"[1.7421795129776, -1.6122806072235107, 1.1169445514678955, 1.038562536239624]",1.0
96,3,"[-2.68300199508667, 2.2643613815307617, 0.8933826684951782, -0.2871042490005493]",0.0
96,4,"[-0.8030215501785278, 0.1807745397090912, 1.288559913635254, 0.4057755470275879]",1.0
96,5,"[-1.288004994392395, 0.8662813305854797, 0.8156992793083191, -0.4877892732620239]",0.0
96,6,"[1.615079641342163, -1.6655269861221313, 0.473713755607605, 0.8484527468681335]",1.0
96,7,"[0.2655951976776123, 1.3215478658676147, 1.4558504819869995, -2.5864036083221436]",1.0
96,8,"[-2.1399853229522705, 2.7506439685821533, 1.2490915060043335, -2.0602540969848633]",0.0
96,9,"[-1.1697396039962769, 0.9129015803337097, -0.1098082959651947, 0.0029363520443439484]",0.0
96,10,"[1.321817398071289, -0.356235146522522, -0.035864174365997314, -0.22246521711349487]",1.0
96,11,"[0.19669507443904877, 1.367177963256836, 1.0173819065093994, -1.2571139335632324]",1.0
96,12,"[-0.5408895015716553, 3.4982798099517822, 0.6432574987411499, -3.5837886333465576]",0.0
96,13,"[0.9530244469642639, -0.16709423065185547, 1.6848413944244385, -0.8882104158401489]",1.0
96,14,"[0.30534327030181885, 0.3372632563114166, -0.25790461897850037, -0.30922800302505493]",1.0
96,15,"[-0.5135899782180786, 0.43779516220092773, -0.32185232639312744, -0.4464074373245239]",0.0
96,16,"[-0.10543385148048401, 1.068749189376831, 2.627567768096924, -1.1355488300323486]",1.0
96,17,"[1.4716606140136719, -0.5503777265548706, 1.5931715965270996, -0.8877394199371338]",1.0
96,18,"[-2.298412322998047, 1.2770700454711914, -2.60235595703125, 0.42063283920288086]",0.0
96,19,"[0.28998517990112305, -0.07574492692947388, 1.3963698148727417, -0.722967267036438]",1.0
97,0,"[-1.193328857421875, 0.9228664636611938, -1.8130691051483154, 0.5675610303878784]",0.0
97,1,"[-0.6198747158050537, -0.34370771050453186, -0.16306614875793457, -1.6429600715637207]",0.0
97,2,"[1.4953422546386719, -0.04838359355926514, 1.2384341955184937, 0.8385705351829529]",1.0
97,3,"[1.6275601387023926, -2.7531464099884033, 1.7928330898284912, 1.2884883880615234]",1.0
97,4,"[0.48941367864608765, -0.5656600594520569, 0.13618570566177368, 1.01711905002594]",1.0
97,5,"[-0.1114203929901123, -0.035987164825201035, 0.7383922338485718, 0.8872988224029541]",1.0
97,6,"[2.1332876682281494, -1.6782386302947998, 2.4287495613098145, 0.8145493268966675]",1.0
97,7,"[0.13327094912528992, -0.32515013217926025, 0.10137796401977539, 0.8446366786956787]",1.0
97,8,"[-2.6489405632019043, 0.34598201513290405, -1.607917070388794, -3.7127058506011963]",0.0
97,9,"[0.2431929111480713, 0.7384704351425171, -1.4008674621582031, 0.4623723030090332]",0.0
97,10,"[-0.5351850986480713, -1.833436131477356, 0.28977540135383606, 0.7422949075698853]",1.0
97,11,"[1.3404890298843384, 0.6661005020141602, 0.46199434995651245, -0.5035286545753479]",1.0
97,12,"[0.9871299266815186, -0.7394236326217651, 1.4824649095535278, 0.6959354281425476]",1.0
97,13,"[-0.889032781124115, -0.6644111275672913, -0.434470534324646, -0.28186970949172974]",0.0
97,14,"[0.3930908441543579, 0.5023423433303833, 0.19745206832885742, -1.6005818843841553]",0.0
97,15,"[-0.6452029943466187, 1.7424794435501099, -1.8215584754943848, 0.33349013328552246]",0.0
97,16,"[0.4403652548789978, -0.503990650177002, 0.7870702743530273, -0.026185959577560425]",1.0
97,17,"[-0.45880618691444397, 3.049306869506836, -2.531559705734253, -0.2815791964530945]",0.0
97,18,"[-1.2686609029769897, -0.7960283160209656, -0.3912591338157654, -0.5701747536659241]",0.0
97,19,"[-0.3565605878829956, 0.03532126545906067, -0.5007413625717163, -1.7096225023269653]",0.0
98,0,"[1.1485531330108643, -0.12135934829711914, -0.5714398622512817, 0.48583200573921204]",0.0
98,1,"[-0.6098254919052124, -0.23138201236724854, -1.3961396217346191, -1.0749547481536865]",0.0
98,2,"[-1.014723777770996, 0.9503957033157349, -0.10209210962057114, -0.5624637603759766]",1.0
98,3,"[-0.12660685181617737, 0.632790744304657, 4.2432050704956055, 3.5994091033935547]",1.0
98,4,"[2.338134288787842, 0.5338815450668335, -0.3603786826133728, 0.2831611633300781]",1.0
98,5,"[0.6068423986434937, -0.10627564787864685, -0.05033411085605621, 0.21900808811187744]",1.0
98,6,"[-0.197251558303833, 1.2438874244689941, 2.6632258892059326, -0.12645190954208374]",1.0
98,7,"[0.5635680556297302, -1.0640004873275757, -0.19117367267608643, 1.6528279781341553]",1.0
98,8,"[-0.2690209150314331, 0.20111513137817383, 0.08382010459899902, -0.7581762075424194]",0.0
98,9,"[-0.37794727087020874, -3.3218560218811035, -0.7431384325027466, -0.05712771415710449]",0.0
98,10,"[-0.04033827781677246, -1.8941714763641357, 0.7089440822601318, -1.3398011922836304]",0.0
98,11,"[-1.8084492683410645, -1.5398845672607422, -0.8399122953414917, 0.5883349180221558]",0.0
98,12,"[0.136921226978302, 1.4408307075500488, -1.1162211894989014, 0.7198820114135742]",1.0
98,13,"[-0.5097482800483704, -0.4231775999069214, -1.9169124364852905, -2.841315746307373]",0.0
98,14,"[0.24304522573947906, 1.1710834503173828, 0.32603517174720764, 1.032259464263916]",1.0
98,15,"[1.6246273517608643, 0.25022488832473755, 1.55900239944458, -0.029121778905391693]",1.0
98,16,"[0.3585258722305298, 0.4971730411052704, -0.4018233120441437, 0.03129935264587402]",0.0
98,17,"[-0.1972370147705078, 0.15720653533935547, 2.5191869735717773, 0.1569422483444214]",1.0
98,18,"[1.031071424484253, 1.4795560836791992, -1.574402093887329, 0.11570096015930176]",0.0
98,19,"[-0.30549538135528564, 0.5592130422592163, 0.2528265714645386, -1.940218448638916]",0.0
99,0,"[0.7458690404891968, 0.08321398496627808, 1.5311838388442993, 1.7338852882385254]",1.0
99,1,"[2.643825054168701, 0.8781511783599854, 1.5580389499664307, -0.012728571891784668]",1.0
99,2,"[-1.9410597085952759, 0.6576948165893555, -1.574052333831787, -0.9851767420768738]",0.0
99,3,"[-0.4169870615005493, 2.0679116249084473, 2.1028003692626953, 0.4451497495174408]",1.0
99,4,"[0.04956555366516113, -0.21282505989074707, 1.6194648742675781, 1.0733234882354736]",1.0
99,5,"[-1.4201937913894653, -0.4959191381931305, -0.4721612334251404, -0.9004971385002136]",0.0
99,6,"[-1.821338415145874, -1.6593170166015625, -1.377997875213623, -0.4619416296482086]",0.0
99,7,"[0.818473219871521, -0.14032982289791107, -0.20290957391262054, 0.7935892343521118]",1.0
99,8,"[-0.04390573501586914, -0.45225992798805237, -1.070786476135254, -1.118340015411377]",0.0
99,9,"[1.1029987335205078, -2.063952922821045, 0.35544562339782715, 0.7725726366043091]",1.0
99,10,"[0.8528151512145996, -1.913329005241394, -0.8197363018989563, -0.926908552646637]",0.0
99,11,"[2.5508193969726562, 1.368549108505249, 0.5057086944580078, -2.8606069087982178]",1.0
99,12,"[2.425804853439331, -1.2777659893035889, 3.081604480743408, 1.7771016359329224]",1.0
99,13,"[1.8802531957626343, 1.7031471729278564, 1.5253078937530518, -0.6180282831192017]",1.0
99,14,"[-2.9656472206115723, 0.5974128246307373, -0.31187501549720764, 0.6213510036468506]",0.0
99,15,"[1.695791482925415, 0.41581201553344727, 1.7468993663787842, 1.02812922000885]",1.0
99,16,"[-3.2359325885772705, 1.5375930070877075, 0.9228805303573608, 3.8469226360321045]",0.0
99,17,"[-0.6918907165527344, 2.071213722229004, 0.3859834671020508, -0.9295169115066528]",1.0
99,18,"[2.2250747680664062, -3.728900909423828, 0.7185400128364563, 2.7245397567749023]",1.0
99,19,"[1.9205266237258911, -0.15075039863586426, 0.33846011757850647, 0.2150261402130127]",1.0
100,0,"[0.0898587703704834, 0.05876290798187256, 0.08221578598022461, 0.13248112797737122]",1.0
100,1,"[0.8032094240188599, 1.6291210651397705, -0.6165972948074341, -0.4034671187400818]",0.0
100,2,"[-0.8683781027793884, -0.7530883550643921, 1.2444350719451904, -0.4274134635925293]",0.0
100,3,"[1.3322683572769165, 1.6432394981384277, -0.4480719566345215, 0.15782985091209412]",1.0
100,4,"[-1.5227668285369873, 0.2047978639602661, -0.6501271724700928, 0.5269361734390259]",0.0
100,5,"[0.8950979709625244, -1.396033763885498, 0.23678159713745117, 2.5882797241210938]",1.0
100,6,"[1.1508140563964844, -3.493330955505371, 1.3510518074035645, 2.6613123416900635]",1.0
100,7,"[1.513555645942688, -1.3544526100158691, -0.5214017629623413, 1.7156028747558594]",1.0
100,8,"[-0.33897387981414795, 2.5155320167541504, -0.945904016494751, -1.378199815750122]",0.0
100,9,"[-1.7221505641937256, 0.022220611572265625, -1.5049909353256226, -2.421584129333496]",0.0
100,10,"[1.7003436088562012, 0.29452061653137207, -1.2933858633041382, 0.7104612588882446]",1.0
100,11,"[0.552962601184845, -0.914725661277771, 2.190830945968628, -0.44573259353637695]",1.0
100,12,"[3.162144660949707, -3.117002248764038, 3.150967597961426, 1.0238103866577148]",1.0
100,13,"[0.21245616674423218, 4.5949788093566895, -1.3335931301116943, 0.1252339482307434]",0.0
100,14,"[3.372939109802246, -1.8872416019439697, 2.368504047393799, 0.24105581641197205]",1.0
100,15,"[1.1162669658660889, -1.217034935951233, 1.7731404304504395, 0.3143572211265564]",1.0
100,16,"[-1.4641855955123901, 1.7341301441192627, -1.4100680351257324, -0.043749868869781494]",0.0
100,17,"[-0.38738083839416504, 1.8884183168411255, -1.3808345794677734, -0.11249637603759766]",0.0
100,18,"[1.5593154430389404, 1.1205079555511475, 1.5443387031555176, -1.6498517990112305]",1.0
100,19,"[0.12472593784332275, -0.896165668964386, 0.9999640583992004, -3.927093982696533]",0.0
101,0,"[0.7995342016220093, -0.7308169603347778, 0.9640641212463379, -0.6594823598861694]",0.0
101,1,"[-0.7704857587814331, 0.5812444686889648, -0.20859014987945557, 0.1870577335357666]",1.0
101,2,"[-1.4238572120666504, 1.8636512756347656, -2.100921154022217, 2.1542887687683105]",1.0
101,3,"[-1.3314640522003174, 2.1951327323913574, -0.2778865098953247, -0.2351190447807312]",1.0
101,4,"[-1.9999934434890747, 1.374752402305603, -2.041947841644287, 2.716226577758789]",1.0
101,5,"[-1.580592155456543, 1.0761390924453735, -1.2682020664215088, 1.4063379764556885]",1.0
101,6,"[1.972654104232788, -0.43461042642593384, 0.4766036868095398, -1.2464993000030518]",0.0
101,7,"[0.7665777802467346, -2.1575710773468018, 1.512176513671875, -0.184987872838974]",0.0
101,8,"[1.6631251573562622, -0.2858574390411377, 0.5271496772766113, -1.87605619430542]",0.0
101,9,"[-1.4604976177215576, -0.2958338260650635, -1.9401637315750122, 2.2201249599456787]",1.0
101,10,"[1.1543164253234863, -1.2890417575836182, 2.0714457035064697, -2.1345150470733643]",0.0
101,11,"[-2.4423303604125977, 0.5321422815322876, -1.257664680480957, 1.1647995710372925]",1.0
101,12,"[1.0949201583862305, -0.9971863031387329, 0.9757292866706848, 0.5452972054481506]",0.0
101,13,"[-0.13370460271835327, 1.803871989250183, 0.8491626381874084, -2.1630859375]",1.0
101,14,"[-1.723902940750122, 2.0344834327697754, -1.0803337097167969, 0.6770532131195068]",1.0
101,15,"[0.27828454971313477, 0.011354148387908936, -1.0253798961639404, 0.3261319398880005]",0.0
101,16,"[-0.8573008179664612, 2.0471529960632324, -1.5216264724731445, 1.486735224723816]",1.0
101,17,"[1.3725767135620117, 0.5535614490509033, 0.9625437259674072, -0.7345364093780518]",1.0
101,18,"[-0.3971412777900696, 0.4891202449798584, 0.41366100311279297, -0.44548553228378296]",1.0
101,19,"[2.6945621967315674, -1.3105992078781128, 2.429842472076416, -1.410184383392334]",0.0
102,0,"[-1.910151720046997, -1.6559990644454956, -2.5306544303894043, 1.6161127090454102]",0.0
102,1,"[0.5539752244949341, 2.1329808235168457, 2.3335061073303223, 0.7124407291412354]",1.0
102,2,"[1.8468883037567139, -1.0437318086624146, -1.2907934188842773, -1.5094273090362549]",1.0
102,3,"[0.6856858134269714, 0.5686233043670654, 0.4015887677669525, -0.7895715236663818]",1.0
102,4,"[-0.3928741216659546, -0.40305227041244507, -0.8997282981872559, 0.8221782445907593]",0.0
102,5,"[0.9016430377960205, 0.0286310613155365, -1.9608135223388672, 1.1381264925003052]",1.0
102,6,"[0.9724259972572327, -1.4667444229125977, 0.08826428651809692, -1.1484442949295044]",1.0
102,7,"[-1.3093119859695435, 1.8571875095367432, 2.485783338546753, 0.9290090203285217]",0.0
102,8,"[-1.1898860931396484, -0.6469930410385132, 0.39826828241348267, 0.7849529385566711]",0.0
102,9,"[-0.481003075838089, 0.9743356704711914, 1.8325505256652832, -1.1528180837631226]",0.0
102,10,"[-1.2757389545440674, 2.481654167175293, 1.2752563953399658, 3.076246500015259]",0.0
102,11,"[0.09135836362838745, 0.05466115474700928, 0.8690305352210999, -0.5583380460739136]",1.0
102,12,"[0.5083580613136292, 1.2611207962036133, 1.7393897771835327, -0.7823598384857178]",1.0
102,13,"[2.148852825164795, 1.1931339502334595, 0.7841392755508423, -1.5140525102615356]",1.0
102,14,"[0.32113900780677795, -0.37478286027908325, 0.1051512062549591, -1.809107780456543]",1.0
102,15,"[0.7708434462547302, -0.2794013023376465, 0.12475550174713135, 0.4315820336341858]",1.0
102,16,"[1.2563282251358032, 1.1981148719787598, 2.0246105194091797, -0.0500149130821228]",1.0
102,17,"[-0.7015911340713501, 2.379631996154785, 2.0553693771362305, 0.47077012062072754]",1.0
102,18,"[1.3247886896133423, 1.492808222770691, 0.19179850816726685, -0.925303041934967]",1.0
102,19,"[1.235558032989502, -0.951593279838562, -1.0428030490875244, 0.03786006569862366]",1.0
103,0,"[0.18493115901947021, 0.6693505048751831, 1.5267244577407837, 2.2475404739379883]",1.0
103,1,"[2.1998562812805176, -0.8937135338783264, -0.7042830586433411, 0.4305821657180786]",1.0
103,2,"[0.06369438767433167, -0.9069223403930664, 1.7056547403335571, -1.9477729797363281]",1.0
103,3,"[1.3880774974822998, -1.186880111694336, 0.9699268341064453, -1.205661416053772]",1.0
103,4,"[-0.1588275134563446, 0.001083672046661377, -0.2400071620941162, -2.485548257827759]",0.0
103,5,"[-0.6211884617805481, 0.9175423383712769, 1.1568551063537598, 1.401706337928772]",1.0
103,6,"[1.4357023239135742, -1.6962156295776367, -0.38256824016571045, 1.0292757749557495]",1.0
103,7,"[1.482421636581421, -3.4086861610412598, -0.3886091709136963, 0.6496978998184204]",1.0
103,8,"[0.6380231976509094, -1.7231839895248413, -1.6998087167739868, -0.9083176255226135]",0.0
103,9,"[-0.5607014894485474, 0.6512539386749268, -0.2809000611305237, -2.613368511199951]",0.0
103,10,"[-1.2656108140945435, 1.1396889686584473, -1.1662732362747192, -0.9068039655685425]",0.0
103,11,"[0.500620424747467, -0.09547853469848633, -0.3086441457271576, -1.1590949296951294]",0.0
103,12,"[-4.481114387512207, 0.36397311091423035, -1.0616469383239746, -3.0936498641967773]",0.0
103,13,"[0.5883171558380127, 0.9384102821350098, 0.1894652247428894, -0.7741451859474182]",1.0
103,14,"[0.9773834943771362, -0.6975221037864685, 0.43688806891441345, 2.547578811645508]",1.0
103,15,"[-1.7416486740112305, 0.10860908031463623, -1.9511083364486694, -0.21595987677574158]",0.0
103,16,"[-1.8114986419677734, 1.341336965560913, -0.5094150304794312, -1.6525614261627197]",0.0
103,17,"[-2.091524124145508, 0.9796625375747681, -0.42867177724838257, 0.886696457862854]",0.0
103,18,"[-0.14044451713562012, 1.7609608173370361, 0.8844194412231445, -1.0621691942214966]",1.0
103,19,"[-0.7221818566322327, -1.0873054265975952, -2.0442004203796387, 0.11246103048324585]",0.0
104,0,"[0.6340242028236389, -0.0230293869972229, 1.5568180084228516, -1.355824589729309]",1.0
104,1,"[1.1128921508789062, -0.07011699676513672, -0.9629982113838196, 1.1467998027801514]",1.0
104,2,"[-0.15260881185531616, 0.04857917129993439, -0.17265605926513672, 0.353607177734375]",0.0
104,3,"[-1.5601153373718262, -0.48006632924079895, -2.6742630004882812, 0.6135133504867554]",0.0
104,4,"[-0.9518564343452454, 3.686330795288086, 0.6056512594223022, -1.2422912120819092]",1.0
104,5,"[-1.1851633787155151, 0.8341302871704102, -0.6566997766494751, -1.3421576023101807]",0.0
104,6,"[1.5941604375839233, -2.378659725189209, -1.0217574834823608, 1.1301910877227783]",0.0
104,7,"[-0.3215228319168091, 0.8668912649154663, 0.2387530505657196, -0.8332056999206543]",1.0
104,8,"[1.2723150253295898, -1.9382127523422241, -2.2929768562316895, 1.7359862327575684]",0.0
104,9,"[-1.3544044494628906, 1.3783843517303467, 1.874610424041748, -1.915953516960144]",0.0
104,10,"[-0.214450404047966, -1.2022874355316162, 1.301400899887085, -1.3491222858428955]",0.0
104,11,"[0.9810351133346558, 1.587084412574768, 1.0497190952301025, -1.6692209243774414]",1.0
104,12,"[2.5473082065582275, 0.08593058586120605, 2.2653093338012695, -0.7813386917114258]",1.0
104,13,"[-1.8041598796844482, 2.104692220687866, 3.1945557594299316, 0.5846208333969116]",1.0
104,14,"[-0.847279965877533, 1.7994438409805298, 0.1357356309890747, 0.3579684793949127]",1.0
104,15,"[-1.2180477380752563, 1.968590259552002, -0.565906286239624, -0.1143639087677002]",1.0
104,16,"[-2.9158527851104736, 2.466449022293091, 0.8819237947463989, -0.8821718692779541]",0.0
104,17,"[-2.022357940673828, 1.133888840675354, -1.003724217414856, 0.8384117484092712]",0.0
104,18,"[-1.116502046585083, 0.08536767959594727, 0.6250573396682739, -1.6590137481689453]",0.0
104,19,"[0.42348021268844604, -0.8787271976470947, -0.6609866619110107, -0.4705341160297394]",0.0
105,0,"[2.199094772338867, 0.1861487627029419, -2.429419994354248, -0.5122371912002563]",0.0
105,1,"[1.335157871246338, 0.593267560005188, 0.9564306139945984, 0.32506251335144043]",1.0
105,2,"[0.6112326979637146, 2.280588150024414, -1.8441047668457031, -0.9018641114234924]",1.0
105,3,"[-1.0904301404953003, 0.6768728494644165, -0.08693072199821472, 0.8488064408302307]",0.0
105,4,"[0.8762850165367126, 2.0944182872772217, -1.717829704284668, -1.8032491207122803]",1.0
105,5,"[-0.5948951244354248, -1.9312466382980347, 0.5577327013015747, -0.05691441893577576]",0.0
105,6,"[0.8564016222953796, -0.053248047828674316, -1.265108346939087, -0.4735104441642761]",0.0
105,7,"[1.5400476455688477, 1.6862907409667969, -1.1623401641845703, 3.4233479499816895]",1.0
105,8,"[1.2211129665374756, -0.9355441331863403, -0.00966578722000122, -0.4077335596084595]",1.0
105,9,"[-0.7454661726951599, 1.3353973627090454, -0.9322553277015686, 0.3915071487426758]",0.0
105,10,"[-0.9924094676971436, -0.7903578877449036, 0.9892265796661377, 0.9083411693572998]",0.0
105,11,"[-2.401407241821289, -0.49651065468788147, 2.1181023120880127, 1.4891998767852783]",1.0
105,12,"[0.29372015595436096, 0.601235032081604, 0.232575923204422, -0.41715896129608154]",1.0
105,13,"[0.47630277276039124, 0.3631424903869629, -2.6889753341674805, 0.12249994277954102]",0.0
105,14,"[-0.14926820993423462, -0.2907300591468811, -0.6133694648742676, 0.7164067029953003]",0.0
105,15,"[-0.8971649408340454, -2.207393169403076, 1.9455623626708984, 1.2018133401870728]",0.0
105,16,"[2.1092441082000732, 0.15351521968841553, -2.082348108291626, -2.644732713699341]",0.0
105,17,"[-2.515061378479004, 0.04306715726852417, 0.966546893119812, 0.9857781529426575]",0.0
105,18,"[-2.534853935241699, -1.1685104370117188, 2.4415769577026367, -0.488587886095047]",0.0
105,19,"[-1.5552674531936646, -1.8669708967208862, 0.8405489921569824, 2.5891709327697754]",0.0
106,0,"[-0.0019292235374450684, -1.1527804136276245, 0.9305147528648376, 1.9080148935317993]",1.0
106,1,"[-1.0252045392990112, 1.1799664497375488, -0.7966797351837158, -1.6646637916564941]",0.0
106,2,"[2.962397575378418, 0.4876677989959717, 2.0729732513427734, 1.512885332107544]",1.0
106,3,"[-1.7439779043197632, -1.0083518028259277, -0.23055985569953918, -0.6731246709823608]",0.0
106,4,"[1.8044140338897705, 0.010750800371170044, -0.031275130808353424, 0.7635886073112488]",1.0
106,5,"[-0.6346967220306396, -1.200695276260376, 0.8811395168304443, 0.8966056108474731]",1.0
106,6,"[-0.7757662534713745, -0.0577748566865921, 0.7955247759819031, 0.47951143980026245]",1.0
106,7,"[-1.0465750694274902, 0.983102023601532, 1.413379192352295, -0.8844878077507019]",1.0
106,8,"[-1.0560182332992554, 0.6074936389923096, -1.1858839988708496, -1.4717936515808105]",0.0
106,9,"[-1.0735307931900024, -0.5038938522338867, 0.19834107160568237, -0.5861769318580627]",0.0
106,10,"[1.0368894338607788, -3.061532974243164, 1.4611642360687256, 3.0216808319091797]",1.0
106,11,"[-1.1755554676055908, 0.11972218751907349, -1.1472254991531372, -1.7964056730270386]",0.0
106,12,"[-1.3369656801223755, -0.770897388458252, -0.94538813829422, 0.25626733899116516]",0.0
106,13,"[-2.765352487564087, 0.5359799861907959, -0.700698733329773, -1.4543898105621338]",0.0
106,14,"[-0.7518986463546753, -0.7647287845611572, -0.9004799723625183, 1.1463981866836548]",0.0
106,15,"[-1.038179874420166, -0.8439154624938965, -0.05345518887042999, -0.14922845363616943]",0.0
106,16,"[0.31484276056289673, 0.91280198097229, -0.28286755084991455, -1.9347294569015503]",0.0
106,17,"[-1.6562491655349731, -0.09597451984882355, -1.457268238067627, -0.26915058493614197]",0.0
106,18,"[-2.2533011436462402, -0.18433304131031036, 1.8142476081848145, -1.8925325870513916]",0.0
106,19,"[0.5274686813354492, -1.5274922847747803, 1.6306483745574951, 1.6464921236038208]",1.0
107,0,"[0.8899309635162354, -2.405714273452759, -2.0971226692199707, 1.3603817224502563]",0.0
107,1,"[0.9816112518310547, 1.4463496208190918, 0.7850256562232971, -2.266069173812866]",1.0
107,2,"[-0.04775059223175049, -2.3439278602600098, -4.219511032104492, 5.052742958068848]",0.0
107,3,"[1.292747974395752, -0.17188888788223267, -1.1422876119613647, 0.19683539867401123]",1.0
107,4,"[0.2654378414154053, 0.07119482755661011, -0.3510373830795288, -0.9960466623306274]",0.0
107,5,"[0.5844938158988953, -0.46841493248939514, -1.124495506286621, 0.5564193725585938]",0.0
107,6,"[-0.07598955929279327, 2.1890487670898438, -0.6292600631713867, -0.05560588836669922]",1.0
107,7,"[2.209679365158081, 0.9046487808227539, -0.4584689736366272, -0.194288432598114]",1.0
107,8,"[-0.18687494099140167, -0.06283929944038391, -0.8449037075042725, 1.596116304397583]",0.0
107,9,"[-1.3421103954315186, -1.383087158203125, 0.47909682989120483, -0.01209169626235962]",0.0
107,10,"[0.8897939324378967, 0.5776923298835754, 0.47265544533729553, -1.2807426452636719]",1.0
107,11,"[2.0700855255126953, 0.7287423014640808, -2.0654563903808594, 0.9267931580543518]",1.0
107,12,"[-0.7475143671035767, 0.5835335850715637, 0.743584394454956, -0.7577755451202393]",1.0
107,13,"[-1.437148928642273, -0.9540160894393921, 2.91201114654541, -2.5356178283691406]",0.0
107,14,"[1.8274792432785034, -0.13644324243068695, -1.5385487079620361, 0.8973427414894104]",1.0
107,15,"[-1.5839452743530273, -2.7526814937591553, 1.1794862747192383, 1.0180690288543701]",0.0
107,16,"[0.9442554712295532, -0.34483271837234497, 0.23488253355026245, -0.44027790427207947]",1.0
107,17,"[-1.8306283950805664, -0.1322506070137024, -1.4558868408203125, 1.117435336112976]",0.0
107,18,"[0.04975752905011177, -0.5047219395637512, -1.20425546169281, 2.52841854095459]",0.0
107,19,"[-0.5381672382354736, -2.2109246253967285, -2.4125795364379883, 0.8121822476387024]",0.0
108,0,"[-1.2322269678115845, -1.9063808917999268, 2.875854969024658, 1.7491912841796875]",0.0
108,1,"[-1.2263901233673096, 0.7023338079452515, -3.0938384532928467, 0.0559186190366745]",0.0
108,2,"[0.1587756872177124, 0.5290204882621765, 1.7665215730667114, -0.5152100920677185]",1.0
108,3,"[0.9837983846664429, -0.08814358711242676, -1.1526415348052979, -0.2950325608253479]",0.0
108,4,"[-0.9466192722320557, 1.2170261144638062, -3.2604048252105713, -0.17733541131019592]",0.0
108,5,"[1.8831117153167725, 0.8537638187408447, 2.3789472579956055, -0.84036785364151]",1.0
108,6,"[-0.3972143232822418, 0.24687708914279938, 0.7756508588790894, -0.49154552817344666]",1.0
108,7,"[0.8779293298721313, -1.383502721786499, 1.7944122552871704, 1.2809427976608276]",1.0
108,8,"[0.08801126480102539, 2.7182233333587646, -0.846014142036438, -1.178788423538208]",1.0
108,9,"[-0.13601240515708923, -0.6210829019546509, 1.2494089603424072, 0.6420650482177734]",1.0
108,10,"[0.19291675090789795, 1.0074241161346436, -1.7485098838806152, -0.6217024326324463]",0.0
108,11,"[-1.2164100408554077, -0.21222206950187683, -0.6976785659790039, 0.20073050260543823]",0.0
108,12,"[-1.267669916152954, 2.7452855110168457, -3.2053639888763428, -0.24458825588226318]",0.0
108,13,"[-1.3833720684051514, 1.1078027486801147, -2.6537296772003174, -0.19505572319030762]",0.0
108,14,"[1.2939077615737915, -2.67463755607605, 0.48065561056137085, 0.9087573289871216]",0.0
108,15,"[0.528353214263916, -0.2913203835487366, 0.2526671588420868, -0.855527937412262]",0.0
108,16,"[-1.8484222888946533, 2.048046588897705, -1.1792738437652588, -1.7375762462615967]",0.0
108,17,"[0.03844398260116577, 0.9786629676818848, 2.02109432220459, -2.0592312812805176]",1.0
108,18,"[-1.2031068801879883, 0.6075090169906616, -2.3234221935272217, 0.6242868900299072]",0.0
108,19,"[0.805396318435669, -0.11907374858856201, -1.061563491821289, -0.5687498450279236]",0.0
109,0,"[1.69792640209198, -1.376764178276062, 0.9699822664260864, 0.6430120468139648]",0.0
109,1,"[-0.1729825735092163, -2.2032692432403564, 1.4137153625488281, 1.0035427808761597]",0.0
109,2,"[-1.3818771839141846, 0.777941107749939, 1.2505632638931274, 0.2704254388809204]",1.0
109,3,"[-0.5830351114273071, 3.872809886932373, 1.0648293495178223, -0.023141324520111084]",1.0
109,4,"[-0.6222654581069946, -2.554347515106201, 0.9986229538917542, 1.876892328262329]",0.0
109,5,"[1.3387234210968018, -0.7921595573425293, -0.8191493153572083, 0.8631666302680969]",1.0
109,6,"[0.7207504510879517, -1.1901644468307495, -1.690375804901123, 0.7309077978134155]",0.0
109,7,"[0.4654631018638611, -0.9554855823516846, -0.42982637882232666, 1.2359588146209717]",1.0
109,8,"[0.15788543224334717, -0.8300247192382812, -0.35312044620513916, 0.9335513114929199]",1.0
109,9,"[2.119168281555176, 0.9215086102485657, -0.7216331958770752, -1.6580431461334229]",0.0
109,10,"[0.9885304570198059, -0.18644607067108154, -0.8129469156265259, -0.259399950504303]",0.0
109,11,"[-0.7709529399871826, -1.9993008375167847, 0.8325979113578796, 1.7027089595794678]",1.0
109,12,"[-1.2879550457000732, -0.8307494521141052, -0.5062762498855591, 0.6625090837478638]",0.0
109,13,"[-3.0521368980407715, 1.3680511713027954, 1.5094660520553589, -0.37645941972732544]",1.0
109,14,"[-0.9659908413887024, -1.2865318059921265, -0.3087581396102905, 0.8553703427314758]",0.0
109,15,"[1.0102812051773071, -1.3293627500534058, -0.29889318346977234, -2.536506175994873]",0.0
